date,agency,filing_title,keyword_count
7/11/2025,Energy Department,"Public Service Company of Colorado; Notice of Application for Non-Capacity Amendment of License Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
7/11/2025,Energy Department,"Baine, Edward; Notice of Filing",0
7/11/2025,Energy Department,Idaho Power Company; Notice of Institution of Section 206 Proceeding and Refund Effective Date,0
7/11/2025,Energy Department,Combined Notice of Filings #2,0
7/11/2025,Energy Department,Combined Notice of Filings #1,0
7/14/2025,Energy Department,Amending the Administrative Procedures With Respect to the Import and Export of Natural Gas,0
7/14/2025,Energy Department,Update on Reimbursement for Costs of Remedial Action at Uranium and Thorium Processing Sites,0
7/14/2025,Energy Department,Rescinding Regulations Related to Nondiscrimination in Federally Assisted Programs or Activities (General Provisions),0
7/14/2025,Energy Department,"Application for Presidential Permit Authorizing the Construction, Connection, Operation, and Maintenance of Facilities for Transmission of Electric Energy at International Boundaries",0
7/14/2025,Energy Department,Collection of Information Under the Energy Supply and Environmental Coordination Act of 1974,0
7/14/2025,Energy Department,Rescinding Obsolete Transfer of Proceedings Regulations,0
7/14/2025,Energy Department,Revisions to the Office of Hearings and Appeals Procedural Regulations for the DOE Contractor Employee Protection Program,1
7/14/2025,Energy Department,Rescinding Regulations Related to Nondiscrimination on the Basis of Sex in Education Programs or Activities Receiving Federal Financial Assistance,0
7/14/2025,Energy Department,Revisions to the Office of Hearings and Appeals Procedural Regulations,0
7/14/2025,Energy Department,Procedures for Acquisition of Petroleum for the Strategic Petroleum Reserve,0
7/14/2025,Energy Department,Rescinding Obsolete Financial Assistance Rules,0
7/14/2025,Energy Department,Nondiscrimination on the Basis of Sex in Sports Programs Arising Out of Federal Financial Assistance,0
7/14/2025,Energy Department,Rescinding New Construction Requirements Related to Nondiscrimination in Federally Assisted Programs or Activities,0
7/14/2025,Energy Department,Rescinding Regulations for Loans for Minority Business Enterprises Seeking DOE Contracts and Assistance,1
7/14/2025,Energy Department,"Northwest Pipeline, LLC; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Wild Trail Project",0
7/14/2025,Energy Department,"Southeast Alaska Power Agency; Notice of Intent To File License Application, Filing of Pre-Application Document, Approving Use of the Traditional Licensing Process",0
7/14/2025,Energy Department,Combined Notice of Filings #1,0
7/15/2025,Energy Department,"Natural Gas Pipeline Company of America, LLC; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
7/15/2025,Energy Department,Northern Natural Gas Company; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline,0
7/15/2025,Energy Department,"N.E.W. Hydro, Inc., N.E.W. Hydro, LLC; Notice of Transfer of Exemption",0
7/15/2025,Energy Department,Combined Notice of Filings #1,0
7/16/2025,Energy Department,"New Hampshire Department of Environmental Services; Notice of Application for Surrender of Exemption Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
7/16/2025,Energy Department,Northern Power States Company; Notice of Application Accepted for Filing and Soliciting Motions To Intervene and Protests,0
7/16/2025,Energy Department,Pacific Gas and Electric Company; Notice of Reasonable Period of Time for Water Quality Certification Application,0
7/16/2025,Energy Department,Spire MoGas Pipeline LLC & Spire STL Pipeline LLC; Notice of Application and Establishing Intervention Deadline,0
7/16/2025,Energy Department,Northern States Power Company; Notice of Application Accepted for Filing and Soliciting Motions To Intervene and Protests,0
7/16/2025,Energy Department,Combined Notice of Filings #1,0
7/16/2025,Energy Department,Federal and State Current Issues Collaborative; Notice of Meeting and Agenda,0
7/17/2025,Energy Department,"Boott Hydropower, LLC; Notice of Material Amendment of License Application, Soliciting Comments",0
7/17/2025,Energy Department,"Texas Eastern Transmission, LP; Notice of Schedule for the Preparation of an Environmental Assessment for the Appalachia to Market III Project",0
7/17/2025,Energy Department,"Webster Hydro Electric Company, Inc., Webster Hydro LLC; Notice of Transfer of Exemption",0
7/17/2025,Energy Department,Combined Notice of Filings #1,0
7/18/2025,Energy Department,Western Electricity Coordinating Council; Notice of Institution of Section 206 Proceeding and Refund Effective Date,0
7/18/2025,Energy Department,"Tennessee Gas Pipeline Company, L.L.C., Southern Natural Gas Company, L.L.C. Elba Express Company, L.L.C.; Notice of Applications and Establishing Intervention Deadline",0
7/18/2025,Energy Department,Records Governing Off-the-Record Communications; Public Notice,0
7/18/2025,Energy Department,Combined Notice of Filings #1,0
7/21/2025,Energy Department,Combined Notice of Filings #1,0
7/21/2025,Energy Department,Golden Pass LNG Terminal LLC; Application for Blanket Authorization To Export Previously Imported Liquefied Natural Gas,0
7/21/2025,Energy Department,Western Area Power Administration; Notice of Filing,0
7/21/2025,Energy Department,"Florida Gas Transmission, LLC; Notice of Revised Schedule for Environmental Review of the South Central Louisiana Project",0
7/21/2025,Energy Department,Rancho California Water District; Notice of Preliminary Determination of a Qualifying Conduit Hydropower Facility and Soliciting Comments and Motions To Intervene,0
7/21/2025,Energy Department,Billing Procedures for Annual Charges for the Costs of Other Federal Agencies for Administering Part I of the Federal Power Act Notice Reporting Costs for Other Federal Agencies' Administrative Annual Charges for Fiscal Year 2024,0
7/21/2025,Energy Department,"Joe Vavuris and Ryan Wiegel; Notice of Existing Licensee's Failure To File a Timely Notice of Intent To File a Subsequent License Application, and Soliciting Notices of Intent To File a License Application and Pre-Application Documents",0
7/22/2025,Energy Department,"McLendon, Richard E.; Notice of Filing",0
7/22/2025,Energy Department,Combined Notice of Filings #1,0
7/23/2025,Energy Department,Commission Information Collection Activities (FERC-725R And FERC-725A). Comment Request; Revision,1
7/23/2025,Energy Department,"Carolina Gas Transmission, LLC; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
7/23/2025,Energy Department,Great Basin Gas Transmission Company; Notice of Schedule for the Preparation of an Environmental Assessment for the 2026 Great Basin Expansion,0
7/23/2025,Energy Department,"Southeast Alaska Power Agency; Notice of Application for Capacity Amendment of License Accepted for Filing, Intent To Waive Stage I and Stage II Pre-Filing Consultation Requirements, Soliciting Comments, Motions To Intervene, and Protests",0
7/23/2025,Energy Department,Northern States Power Company; Notice of Availability of Environmental Assessment,0
7/23/2025,Energy Department,Commission Information Collection Activities (Ferc-500 and Ferc-505); Consolidated Comment Request; Extension,1
7/23/2025,Energy Department,"Idaho Power Company; Notice of Intent To File License Application, Filing of Pre-Application Document, Approving Use of the Traditional Licensing Process",0
7/23/2025,Energy Department,Combined Notice of Filings #1,0
7/23/2025,Energy Department,"WW Op Zone Fund 1, LLC; Notice of Intent To File License Application, Filing of Pre-Application Document, Approving Use of the Traditional Licensing Process",0
7/24/2025,Energy Department,Notice of Intent To Publish the 45Z Emissions Value Request Process,0
7/24/2025,Energy Department,"Ampersand Hollow Dam Hydro, LLC; Notice of Application for Surrender of License Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
7/24/2025,Energy Department,"Black Bear Hydro Partners, LLC; Notice of Waiver Period for Water Quality Certification Application",0
7/24/2025,Energy Department,"Gulfstream LNG Development, LLC; Notice of Application and Establishing Intervention Deadline",0
7/24/2025,Energy Department,Sunshine Act Meetings,0
7/24/2025,Energy Department,Commission Information Collection Activities (FERC-725G) Comment Request; Revision,1
7/24/2025,Energy Department,Combined Notice of Filings #1,0
7/25/2025,Energy Department,"Highly Enriched Uranium Blend Down to High-Assay Low-Enriched Uranium, at the Savannah River Site",0
7/25/2025,Energy Department,"Bevill Hydroelectric, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
7/25/2025,Energy Department,Combined Notice of Filings #1,0
7/25/2025,Energy Department,Combined Notice of Filings #2,0
7/28/2025,Energy Department,"Aulander Holloman Solar, LLC; Notice of Institution of Section 206 Proceeding and Refund Effective Date",0
7/28/2025,Energy Department,Combined Notice of Filings #1,0
7/29/2025,Energy Department,Agency Information Collection Extension,0
7/29/2025,Energy Department,Reliability Standards for Frequency and Voltage Protection Settings and Ride-Through for Inverter-Based Resources,0
7/29/2025,Energy Department,"Tennessee Gas Pipeline Company, L.L.C.; Southern Natural Gas Company, L.L.C.; Elba Express Company, L.L.C.; Notice of Petitions for Waiver and Establishing Intervention Deadline",0
7/29/2025,Energy Department,Combined Notice of Filings #1,0
7/30/2025,Energy Department,Agency Information Collection Extension,0
7/30/2025,Energy Department,"Environmental Management Site-Specific Advisory Board, Nevada",0
7/30/2025,Energy Department,Agency Information Collection Proposed Extension,0
7/30/2025,Energy Department,"Pacific Gas & Electric Company; Notice of Application for Temporary Flow Modification Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
7/30/2025,Energy Department,Combined Notice of Filings #1,0
7/31/2025,Energy Department,Agency Information Collection Extension,0
7/31/2025,Energy Department,"Central Hudson Gas and Electric Corporation; Notice of Intent To File License Application, Filing of Pre-Application Document (Pad), Commencement of Pre-Filing Process and Scoping, Request for Comments on the Pad and Scoping Document, and Identification of Issues and Associated Study Requests",0
7/31/2025,Energy Department,"Dominion Energy South Carolina, Inc.; Notice of Application for Temporary Variance of Seasonal Turbine Venting Period Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
7/31/2025,Energy Department,"Texas Eastern Transmission, LP; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
7/31/2025,Energy Department,"Colorado Interstate Gas Company, L.L.C.; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
7/31/2025,Energy Department,"Duke Energy Carolinas, LLC; Notice of Application Tendered for Filing With the Commission and Establishing Procedural Schedule for Relicensing and Deadline for Submission of Final Amendments",0
7/31/2025,Energy Department,Combined Notice of Filings #1,0
7/31/2025,Energy Department,Combined Notice of Filings #2,0
8/1/2025,Energy Department,"Venture Global LNG, Inc.; Notice of Scoping Period Requesting Comments on Environmental Issues for the Planned Plaquemines Expansion Project, and Notice of Public Scoping Session",0
8/1/2025,Energy Department,Notice of Availability: A Critical Review of Impacts of Greenhouse Gas Emissions on the U.S. Climate,0
8/1/2025,Energy Department,"Erie Boulevard Hydropower, L.P.; Notice of Application for Temporary Variance Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
8/1/2025,Energy Department,"Northern States Power Company-Wisconsin; Notice of Application for Non-Capacity Amendment of License Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
8/1/2025,Energy Department,Records Governing Off-the-Record Communications; Public Notice,0
8/1/2025,Energy Department,Pacific Gas and Electric Company; Notice of Availability of Final Environmental Assessment,0
8/1/2025,Energy Department,Combined Notice of Filings #1,0
8/4/2025,Energy Department,"Paradigm Shift Hydro, LLC; Notice of Declaration of Intention and Soliciting Comments, Protests, and Motions To Intervene",0
8/4/2025,Energy Department,Combined Notice of Filings #3,0
8/4/2025,Energy Department,Combined Notice of Filings #2,0
8/4/2025,Energy Department,Combined Notice of Filings #1,0
8/5/2025,Energy Department,"Brookfield White Pine Hydro, LLC; Notice of Reasonable Period of Time for Water Quality Certification Application",0
8/5/2025,Energy Department,"Potomac Energy Center, LLC; Notice of Institution of Section 206 Proceeding and Refund Effective Date",0
8/5/2025,Energy Department,"Paradigm Shift Hydro, LLC; Notice of Declaration of Intention and Soliciting Comments, Protests, and Motions To Intervene",0
8/5/2025,Energy Department,"Rio Grande LNG, LLC; Rio Bravo Pipeline Company, LLC; Notice of Availability of the Final Supplemental Environmental Impact Statement for the Proposed Rio Grande LNG Terminal and Rio Bravo Pipeline Project",0
8/5/2025,Energy Department,Texas LNG Brownsville LLC; Notice of Availability of the Final Supplemental Environmental Impact Statement for the Proposed Texas LNG Project,0
8/5/2025,Energy Department,Combined Notice of Filings #1,0
8/6/2025,Energy Department,Combined Notice of Filings #1,0
8/6/2025,Energy Department,Commission Information Collection Activities (FERC-542) Comment Request; Extension,1
8/6/2025,Energy Department,Bonneville Power Administration; Notice of Filing,0
8/6/2025,Energy Department,"Transwestern Pipeline Company, LLC; Notice of Availability of the Environmental Assessment for the Proposed WT-0 Compressor Station Project",0
8/6/2025,Energy Department,Combined Notice of Filings #2,0
8/7/2025,Energy Department,Agency Information Collection Revision,0
8/7/2025,Energy Department,"New England Hydropower Company, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
8/7/2025,Energy Department,"Duke Energy Carolinas, LLC; Notice of Application for Temporary Variance Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
8/7/2025,Energy Department,"Paradigm Shift Hydro, LLC; Notice of Declaration of Intention and Soliciting Comments, Protests, and Motions To Intervene",0
8/7/2025,Energy Department,"TTC Connector, LLC; Notice of Application and Establishing Intervention Deadline",0
8/7/2025,Energy Department,Combined Notice of Filings,0
8/7/2025,Energy Department,Combined Notice of Filings #1,0
8/11/2025,Energy Department,"Sznewajs, John G.; Notice of Filing",0
8/11/2025,Energy Department,"Glencoe Mill, LLC; Notice of Application for Surrender of Exemption Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
8/11/2025,Energy Department,Yuba County Water Agency; Notice of Reasonable Period of Time for Water Quality Certification Application,0
8/11/2025,Energy Department,"Alabama Power Company; Notice of Application To Update Shoreline Management Plan Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
8/11/2025,Energy Department,National Fuel Gas Supply Corporation; Notice of Request for Extension of Time,0
8/11/2025,Energy Department,Combined Notice of Filings #2,0
8/11/2025,Energy Department,Combined Notice of Filings #1,0
8/12/2025,Energy Department,"Proposed Collections From Central Valley Project Power Contractors To Carry Out the Restoration, Improvement and Acquisition of Environmental Habitat Provisions of the Central Valley Project Improvement Act of 1992",0
8/12/2025,Energy Department,"Monroe City, Utah; Notice of Application Tendered for Filing With the Commission and Soliciting Additional Study Requests and Establishing Procedural Schedule for Licensing and a Deadline for Submission of Final Amendments",0
8/12/2025,Energy Department,Commission Information Collection Activity (FERC-542); Comment Request; Extension,1
8/12/2025,Energy Department,"Eastern Gas Transmission and Storage, Inc.; Notice of Application and Petition for Waiver and Establishing Intervention Deadline",0
8/12/2025,Energy Department,"Nueva Era Dos, LLC; Notice of Application and Establishing Intervention Deadline",0
8/12/2025,Energy Department,Pacific Gas and Electric Company; Notice of Reasonable Period of Time for Water Quality Certification Application,0
8/12/2025,Energy Department,"White Pine Waterpower, LLC; Notice of FERC Staff Attendance at Public Meeting",1
8/12/2025,Energy Department,Combined Notice of Filings #1,0
8/12/2025,Energy Department,Combined Notice of Filings,0
8/13/2025,Energy Department,"Sabine Pass Liquefaction, L.L.C.; Sabine Pass Liquefaction Stage V, L.L.C.; Sabine Crossing, L.L.C.; Cheniere Creole Trail Pipeline, L.P.; Notice of Intent To Prepare an Environmental Impact Statement for the Proposed Sabine Pass Stage 5 Expansion Project, Request for Comments on Environmental Issues, and Schedule for Environmental Review",0
8/13/2025,Energy Department,"Environmental Management Site-Specific Advisory Board, Oak Ridge",0
8/13/2025,Energy Department,"Environmental Management Site-Specific Advisory Board, Paducah",0
8/13/2025,Energy Department,"Gulf South Pipeline Company, LLC; Notice of Schedule for the Preparation of An Environmental Assessment for the Southeast Compression Utility and Reliability Expansion Project",0
8/13/2025,Energy Department,"Eastern Gas Transmission and Storage, Inc.; Notice of Availability of the Environmental Assessment for the Proposed Capital Area Project",0
8/13/2025,Energy Department,Combined Notice of Filings #1,0
8/14/2025,Energy Department,Agency Information Collection Extension,0
8/14/2025,Energy Department,Notice of the Department of Energy Freedom of Information Act (FOIA) “Still Interested” Inquiry,0
8/14/2025,Energy Department,"Erie Boulevard Hydropower, L.P.; Notice of Reasonable Period of Time for Water Quality Certification Application",0
8/14/2025,Energy Department,"Southern Star Central Gas Pipeline, Inc.; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
8/14/2025,Energy Department,Combined Notice of Filings #1,0
8/15/2025,Energy Department,Rover Pipeline LLC; Notice of Application and Establishing Intervention Deadline,0
8/15/2025,Energy Department,"Transcontinental Gas Pipe Line Company, LLC; Notice of Availability of the Final General Conformity Determination Reevaluation for the Northeast Supply Enhancement Project",0
8/15/2025,Energy Department,Records Governing Off-The-Record Communications; Public Notice,0
8/15/2025,Energy Department,Combined Notice of Filings #1,0
8/18/2025,Energy Department,"Environmental Management Site-Specific Advisory Board, Savannah River Site",0
8/18/2025,Energy Department,Combined Notice of Filings #1,0
8/19/2025,Energy Department,"Environmental Management Site-Specific Advisory Board, Portsmouth",0
8/19/2025,Energy Department,"Environmental Management Site-Specific Advisory Board, Northern New Mexico",0
8/19/2025,Energy Department,"HGE Energy Storage 6, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
8/19/2025,Energy Department,"City of Albany, Oregon; Notice of Reasonable Period of Time for Water Quality Certification Application",0
8/19/2025,Energy Department,Triton Power Company; Notice of Application Tendered for Filing With the Commission and Soliciting Additional Study Requests and Establishing Procedural Schedule for Relicensing and a Deadline for Submission of Final Amendments,0
8/19/2025,Energy Department,City of Nashua; Notice of Availability of Environmental Assessment,0
8/19/2025,Energy Department,PacifiCorp; Notice of Reasonable Period of Time for Water Quality Certification Application,0
8/19/2025,Energy Department,"Equitrans, L.P.; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
8/19/2025,Energy Department,Natural Gas Pipeline Company of America LLC; Notice of Availability of the Environmental Assessment for the Proposed Gulf Coast Storage Expansion Project,0
8/19/2025,Energy Department,Combined Notice of Filings #1,0
8/20/2025,Energy Department,Agency Information Collection Extension,0
8/20/2025,Energy Department,"Texas Eastern Transmission, LP; Notice of Application and Establishing Intervention Deadline",0
8/20/2025,Energy Department,"Palo Duro Transmission L.P.; Palo Duro Pipelines (Texas Gathering), L.P.; Notice of Application and Establishing Intervention Deadline",0
8/20/2025,Energy Department,Golden Pass LNG Terminal LLC Notice of Amendment Application and Establishing Intervention Deadline,0
8/20/2025,Energy Department,"Transcontinental Gas Pipe Line Company, LLC; Notice of Request for Extension of Time",0
8/20/2025,Energy Department,Combined Notice of Filings #1,0
8/21/2025,Energy Department,"Ranchland Solar, LLC; Notice of Institution of Section 206 Proceeding and Refund Effective Date",0
8/21/2025,Energy Department,PacifiCorp; Notice of Effectiveness of Withdrawal of Water Quality Management Plan,0
8/21/2025,Energy Department,Combined Notice of Filings #2,0
8/22/2025,Energy Department,"Yuba County Water Agency; Notice of Application for a Variance Under Article 33d Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
8/22/2025,Energy Department,"The Dam, LLC; Notice of Application for Surrender of Exemption Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
8/22/2025,Energy Department,"Columbia Gas Transmission, LLC; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
8/22/2025,Energy Department,Combined Notice of Filings #1,0
8/25/2025,Energy Department,Implementing Voluntary Agreements Under the Defense Production Act,0
8/25/2025,Energy Department,"Issaquena Green Power; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
8/25/2025,Energy Department,Combined Notice of Filings #1,0
8/26/2025,Energy Department,Southwestern Power Administration; Robert D. Willis Hydropower Project-Rate Order No. SWPA-88,0
8/26/2025,Energy Department,Pacific Gas and Electric Company; Notice of Reasonable Period of Time for Water Quality Certification Application,0
8/26/2025,Energy Department,Northern States Power Company; Notice of Reasonable Period of Time for Water Quality Certification Application,0
8/26/2025,Energy Department,"Green Mountain Power Corporation; Notice of Pending Jurisdictional Inquiry, and Soliciting Comments, Protests, and Motions To Intervene",0
8/26/2025,Energy Department,Commission Information Collection Activity (Ferc-592); Comment Request; Extension,1
8/26/2025,Energy Department,ANR Pipeline Company; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline,0
8/26/2025,Energy Department,Green Mountain Power Corporation; Notice of Availability of Environmental Assessment,0
8/26/2025,Energy Department,Combined Notice of Filings #1,0
8/27/2025,Energy Department,"Northwest Pipeline LLC, Portland General Electric Company, B-R Pipeline, LLC, KB Pipeline Company; Notice of Availability of the Environmental Assessment for the Proposed Kelso-Beaver Reliability Project",0
8/27/2025,Energy Department,"Georgia Power Company; Notice of Application for Non-Project Use of Project Lands and Waters To Establish a Commercial Dredging Operation Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
8/27/2025,Energy Department,"Pine Prairie Energy Center, LLC; Notice of Application for Amendment and Establishing Intervention Deadline",0
8/27/2025,Energy Department,Combined Notice of Filings #1,0
8/28/2025,Energy Department,Agency Information Collection Proposed Extension,0
8/28/2025,Energy Department,Valley Falls Associates; Albany Engineering Corporation; Notice of Transfer of Exemption,0
8/28/2025,Energy Department,"California Department of Water Resources; Notice of Application for a Variance Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
8/28/2025,Energy Department,Idaho Power Company; Notice of Effectiveness of Withdrawal of As-Built Exhibit F Drawings,0
8/28/2025,Energy Department,Combined Notice of Filings,0
8/28/2025,Energy Department,Combined Notice of Filings #1,0
8/29/2025,Energy Department,"Western Maine Energy Storage, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
8/29/2025,Energy Department,"Douglas Water Power Company; Notice of Proposed Termination of Exemption by Implied Surrender and Soliciting Comments, Motions To Intervene, and Protests",0
8/29/2025,Energy Department,"KEI Power Management, LLC; Notice of Availability of Environmental Assessment",0
8/29/2025,Energy Department,NedPower Mount Storm LLC; Notice of Institution of Section 206 Proceeding and Refund Effective Date,0
8/29/2025,Energy Department,Southwestern Power Administration; Notice of Filing,0
8/29/2025,Energy Department,Records Governing Off-the-Record Communications; Public Notice,0
8/29/2025,Energy Department,Combined Notice of Filings #1,0
9/2/2025,Energy Department,Agency Information Collection Extension,0
9/2/2025,Energy Department,"Rochester Gas and Electric Corporation; Notice of Application for a Variance Under Article 402 Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
9/2/2025,Energy Department,"Pacific Gas and Electric Company; Notice of Application for Temporary Variance of Flow Requirements Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
9/2/2025,Energy Department,"Texas Eastern Transmission, LP; Notice of Application and Establishing Intervention Deadline",0
9/2/2025,Energy Department,Combined Notice of Filings #1,0
9/3/2025,Energy Department,"2028 Resource Pool-Parker-Davis Project, Proposed Power Allocations",0
9/3/2025,Energy Department,Public Input on Energy Conservation Standards for Manufactured Housing,0
9/3/2025,Energy Department,Combined Notice of Filings #1,0
9/4/2025,Energy Department,Combined Notice of Filings #1,0
9/4/2025,Energy Department,National Fuel Gas Supply Corporation; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline,0
9/4/2025,Energy Department,"Rockies Express Pipeline LLC, Cheyenne Connector, LLC, East Cheyenne Gas Storage, LLC; Notice of Application and Establishing Intervention Deadline",0
9/4/2025,Energy Department,"Northwest Pipeline, LLC; Notice of Schedule for the Preparation of an Environmental Assessment for the Wild Trail Project",0
9/4/2025,Energy Department,"Florida Gas Transmission Company, LLC; Notice of Request for Extension of Time",0
9/4/2025,Energy Department,North American Electric Reliability Corporation; Notice of Staff Review of Enforcement Programs,0
9/4/2025,Energy Department,"Great Lakes Hydro America, LLC; Notice of Availability of Environmental Assessment",0
9/5/2025,Energy Department,Certification of New Interstate Natural Gas Facilities; Notice of Secretary of Energy Proposal To Rescind the Draft Updated Certificate Policy Statement and Soliciting Comments,0
9/5/2025,Energy Department,Orlando Utilities Commission; Notice of Petition for Declaratory Order,0
9/5/2025,Energy Department,"Tennessee Gas Pipeline Company, L.L.C.; Notice of Request for Extension of Time",0
9/5/2025,Energy Department,"Brooks Energy, LLC; Notice of Application for Surrender of Exemption Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
9/5/2025,Energy Department,Briar Hydro Associates and New Hampshire Department of Environmental Services Dam Bureau; Notice of Availability of Environmental Assessment,0
9/5/2025,Energy Department,Combined Notice of Filings #1,0
9/5/2025,Energy Department,Notice of Effectiveness of Exempt Wholesale Generator and Foreign Utility Company Status,0
9/9/2025,Energy Department,Combined Notice of Filings #1,0
9/9/2025,Energy Department,"Energy Conservation Program for Appliance Standards: Certification Requirements, Labeling Requirements, and Enforcement Provisions for Certain Consumer Products and Commercial Equipment",0
9/9/2025,Energy Department,Energy Conservation Program: Test Procedure for Central Air Conditioners and Heat Pumps,0
9/9/2025,Energy Department,Battenkill Hydro Associates; Notice of Applications Accepted for Filing and Soliciting Motions To Intervene and Protests,0
9/9/2025,Energy Department,"Banister Hydro, Inc.; Notice of Application Accepted for Filing and Soliciting Motions To Intervene and Protests",0
9/9/2025,Energy Department,"Cheniere Corpus Christi Pipeline, LP; Notice of Request for Extension of Time",0
9/10/2025,Energy Department,Rescinding Regulations for Loans for Minority Business Enterprises Seeking DOE Contracts and Assistance,1
9/10/2025,Energy Department,Rescinding Regulations Related to Nondiscrimination on the Basis of Sex in Education Programs or Activities Receiving Federal Financial Assistance,0
9/10/2025,Energy Department,Rescinding Regulations Related to Nondiscrimination in Federally Assisted Programs or Activities (General Provisions),0
9/10/2025,Energy Department,Nondiscrimination on the Basis of Sex in Sports Programs Arising Out of Federal Financial Assistance,0
9/10/2025,Energy Department,"Nueva Era Dos, LLC; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Nueva Era Dos Pipeline Project",0
9/10/2025,Energy Department,"Eastern Gas Transmission and Storage, Inc.; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Appalachian Reliability Project",0
9/10/2025,Energy Department,"Tennessee Gas Pipeline Company, LLC, Southern Natural Gas Company, LLC, Elba Express Company, LLC; Notice of Intent To Prepare an Environmental Impact Statement for the Proposed Mississippi Crossing Project and South System Expansion 4 Project Request for Comments on Environmental Issues, and Schedule for Environmental Review",0
9/10/2025,Energy Department,Gulf South Pipeline Company; Notice of Availability of the Environmental Assessment for the Proposed Parks Line Upgrade and Sorrento Station Project,0
9/10/2025,Energy Department,Combined Notice of Filings #1,0
9/11/2025,Energy Department,Rescinding New Construction Requirements Related to Nondiscrimination in Federally Assisted Programs or Activities,0
9/11/2025,Energy Department,"Application for Presidential Permit Authorizing the Construction, Connection, Operation, and Maintenance of Facilities for Transmission of Electric Energy at International Boundaries",0
9/11/2025,Energy Department,"Forestport Hydro, LLC; Notice of Application Accepted for Filing and Soliciting Motions To Intervene and Protests",0
9/11/2025,Energy Department,"Village of Swanton, Vermont; Notice of Application Accepted for Filing, Soliciting Motions To Intervene and Protests, Ready for Environmental Analysis, and Soliciting Comments, Recommendations, Terms and Conditions, and Prescriptions",0
9/11/2025,Energy Department,"Appalachian Power Company; Notice of Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
9/11/2025,Energy Department,"Georgia Power Company; Notice of Application for Non-Capacity Amendment of License Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
9/11/2025,Energy Department,National Fuel Gas Supply Corporation; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline,0
9/11/2025,Energy Department,"Dominion Energy South Carolina, Inc.; Notice of Availability of Final Environmental Assessment",0
9/11/2025,Energy Department,Combined Notice of Filings #1,0
9/12/2025,Energy Department,"Consolidated Hydro New York, LLC; Notice of Availability of Environmental Assessment",0
9/12/2025,Energy Department,Swan Lake North Hydro LLC; Notice of Availability of Environmental Assessment,0
9/12/2025,Energy Department,Records Governing Off-the-Record Communications Public Notice,0
9/12/2025,Energy Department,Combined Notice of Filings #1,0
9/15/2025,Energy Department,California Department of Water Resources; Notice of Availability of Environmental Assessment,0
9/15/2025,Energy Department,Combined Notice of Filings #1,0
9/15/2025,Energy Department,New Hampshire Department of Environmental Services; Notice of Intent To Prepare an Environmental Assessment,0
9/16/2025,Energy Department,Assistance to Foreign Atomic Energy Activities Secretarial Determination,0
9/16/2025,Energy Department,Notice of Interim Approval of Rate Schedules for Cumberland System of Projects,0
9/16/2025,Energy Department,Notice of Interim Approval of Rate Schedules for Kerr-Philpott System of Projects,0
