date,agency,filing_title,keyword_count
2025-09-30,Energy Department,"Current Hydro Project 19, LLC; Notice of Application Ready for Environmental Analysis and Soliciting Comments, Recommendations, Terms and Conditions, and Prescriptions",0
2025-09-30,Energy Department,"Pike Island Hydropower Corporation; Notice of Application Ready for Environmental Analysis and Soliciting Comments, Recommendations, Terms and Conditions, and Prescriptions",0
2025-09-30,Energy Department,"Consolidated Hydro New York, LLC; Notice of Reasonable Period of Time for Water Quality Certification Application",0
2025-09-30,Energy Department,"Nightfall Renewables Inc.; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
2025-09-30,Energy Department,"Texas Eastern Transmission, LP; Notice of Request for Extension of Time",0
2025-09-30,Energy Department,"Gulf South Pipeline Company, LLC, Texas Gas Transmission, LLC; Notice of Application and Establishing Intervention Deadline",0
2025-09-30,Energy Department,"Ohio Power and Light, LLC; Notice Soliciting Scoping Comments and Procedural Schedule",0
2025-09-30,Energy Department,Delegation of Authority Regarding Electric Reliability Organization's Delegation Agreement and Rules or Rule Changes Filings,0
2025-09-30,Energy Department,Records Governing Off-the-Record Communications; Public Notice,0
2025-10-01,Energy Department,"Eagle Creek Reusens Hydro, LLC; Notice Of Reasonable Period of Time for Water Quality Certification Application",0
2025-10-01,Energy Department,"Venture Global Plaquemines LNG, LLC; Notice of Request for Extension of Time",0
2025-10-01,Energy Department,"Black Canyon Hydro, LLC; Notice of Availability of the Draft Environmental Impact Statement for the Seminoe Pumped Storage Project and Public Comment Sessions Soliciting Comments",0
2025-10-01,Energy Department,Combined Notice of Filings #1,0
2025-10-02,Energy Department,Combined Notice of Filings #1,0
2025-10-03,Energy Department,Briar Hydro Associates; Notice of Availability of Environmental Assessment,0
2025-10-03,Energy Department,"Idaho Power Company; Notice of Application Accepted for Amendment Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-10-03,Energy Department,"Oregon Clean Energy, LLC; Notice of Institution of Section 206 Proceeding and Refund Effective Date",0
2025-10-03,Energy Department,"Florida Gas Transmission Company, LLC; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
2025-10-10,Energy Department,Removal of Regulations Limiting Authorizations To Proceed With Construction Activities Pending Rehearing,0
